,game_str,play_id,at_bat,timestamp,player_position,event_code,Season,HomeTeam,AwayTeam,Day,inning,top_bottom,pitcher,pitcher_hand,first_baserunner,second_baserunner,third_baserunner,field_x_1b,field_y_1b,field_x_runner,field_y_runner,distance_from_1b,distance_to_baseline,lead_distance,pitch_label,group_number
2076,1884_032_Vis3AJ_Home3A,123,45.0,5021685,1,6,Season_1884,Home3A,Vis3AJ,day_032,6.0,bottom,2499.0,Right,475.0,,,59.8704,63.0006,58.8507,66.5175,4.710380530275654,0.6396604310153224,4.666746111906373,before,504
2077,1884_032_Vis3AJ_Home3A,124,45.0,5038985,1,1,Season_1884,Home3A,Vis3AJ,day_032,6.0,bottom,2499.0,Right,475.0,,,58.1571,62.0043,53.6238,75.1821,14.609366545131245,1.7082872924048889,14.509146955510788,pickoff,504
2078,1884_032_Vis3AJ_Home3A,125,46.0,5080885,1,1,Season_1884,Home3A,Vis3AJ,day_032,6.0,bottom,2499.0,Right,475.0,,,57.6135,63.1938,56.0358,75.6828,13.70604193339565,3.7791945292414026,13.174721028930813,after,504
2079,1884_032_Vis3AJ_Home3A,126,46.0,5098685,1,6,Season_1884,Home3A,Vis3AJ,day_032,6.0,bottom,2499.0,Right,475.0,,,58.8909,61.1442,58.3173,68.0589,6.139811764215569,0.060713039748503735,6.139511578847653,before,505
2080,1884_032_Vis3AJ_Home3A,127,46.0,5119535,1,1,Season_1884,Home3A,Vis3AJ,day_032,6.0,bottom,2499.0,Right,475.0,,,57.4911,63.2184,55.587,74.196,12.662195109853577,2.4167532550057547,12.429420288348888,pickoff,505
2081,1884_032_Vis3AJ_Home3A,201,66.0,7741835,1,1,Season_1884,Home3A,Vis3AJ,day_032,9.0,bottom,5296.0,Right,404.0,,,58.3041,63.1425,57.5433,71.2863,9.156104552701434,1.7716207059982207,8.98307356387992,after,505
2082,1884_032_Vis3AJ_Home3A,202,66.0,7761785,1,6,Season_1884,Home3A,Vis3AJ,day_032,9.0,bottom,5296.0,Right,404.0,,,60.6882,63.3852,59.3712,66.0066,3.9871284152883772,0.6267257794189575,3.937563688045148,before,506
2083,1884_032_Vis3AJ_Home3A,203,66.0,7779935,1,1,Season_1884,Home3A,Vis3AJ,day_032,9.0,bottom,5296.0,Right,404.0,,,57.9591,64.0719,57.5619,71.6811,9.47842902700653,2.0616862889328913,9.251489959245813,pickoff,506
2084,1884_033_Vis3AJ_Home3A,117,33.0,3418585,1,1,Season_1884,Home3A,Vis3AJ,day_033,5.0,top,308.0,Right,9753.0,,,57.7053,62.1852,55.2447,74.5857,13.176303524888914,2.445906544138364,12.947297623726007,after,506
2085,1884_033_Vis3AJ_Home3A,118,33.0,3434035,1,6,Season_1884,Home3A,Vis3AJ,day_033,5.0,top,308.0,Right,9753.0,,,59.7486,61.9404,53.0808,75.3843,15.105078057726143,1.4628728124782657,15.03407417383963,before,507
2086,1884_033_Vis3AJ_Home3A,119,33.0,3455035,1,1,Season_1884,Home3A,Vis3AJ,day_033,5.0,top,308.0,Right,9753.0,,,57.8175,61.7358,55.6722,74.9571,13.258750063637219,3.01112841804734,12.912302618047166,pickoff,507
2087,1884_033_Vis3AJ_Home3A,120,33.0,3471185,1,6,Season_1884,Home3A,Vis3AJ,day_033,5.0,top,308.0,Right,9753.0,,,59.8062,61.7634,59.8596,67.9788,5.121109411055386,1.1042766079448214,5.0006334371903245,after,507
2097,1884_033_Vis3AJ_Home3A,146,39.0,4318285,1,1,Season_1884,Home3A,Vis3AJ,day_033,5.0,bottom,5665.0,Left,879.0,,,57.3078,63.4758,56.361,73.5165,11.671384375899883,2.4922346611667368,11.402191878918677,before,510
2098,1884_033_Vis3AJ_Home3A,147,39.0,4340385,1,6,Season_1884,Home3A,Vis3AJ,day_033,5.0,bottom,5665.0,Left,879.0,,,60.7263,62.8287,59.9043,66.9696,4.271487638984806,0.4285770972560038,4.2499327431981335,pickoff,510
2099,1884_033_Vis3AJ_Home3A,148,39.0,4362135,1,1,Season_1884,Home3A,Vis3AJ,day_033,5.0,bottom,5665.0,Left,879.0,,,57.8376,62.0208,55.3206,73.6569,12.37081945426413,1.8488241382201664,12.231885515975627,after,510
2124,1884_037_Vis3AK_Home3A,28,7.0,797877,1,1,Season_1884,Home3A,Vis3AK,day_037,1.0,bottom,9840.0,Right,879.0,,,57.5874,61.4151,56.1789,75.1395,13.161025091534473,3.5003110730295006,12.687017137689498,before,513
2125,1884_037_Vis3AK_Home3A,29,7.0,839877,1,1,Season_1884,Home3A,Vis3AK,day_037,1.0,bottom,9840.0,Right,879.0,,,59.8359,64.392,54.9627,74.223,13.039292476587828,1.9905319281030711,12.886463088574855,pickoff,513
2126,1884_037_Vis3AK_Home3A,30,7.0,855027,1,6,Season_1884,Home3A,Vis3AK,day_037,1.0,bottom,9840.0,Right,879.0,,,59.5731,61.8561,58.9143,68.7321,6.274299873292639,0.9583940564571539,6.200670909873192,after,513
2133,1884_037_Vis3AK_Home3A,88,22.0,2762877,1,1,Season_1884,Home3A,Vis3AK,day_037,3.0,top,433.0,Right,3820.0,,,59.2686,63.3156,52.4145,75.3954,15.541133144336673,0.9955559131079657,15.509212998533345,before,516
2134,1884_037_Vis3AK_Home3A,105,27.0,3625677,1,1,Season_1884,Home3A,Vis3AK,day_037,3.0,bottom,3284.0,Right,547.0,,,57.5748,64.5132,51.1518,78.4617,18.71594363450584,2.2450495674156277,18.5808045727263,pickoff,516
2135,1884_037_Vis3AK_Home3A,106,27.0,3644877,1,6,Season_1884,Home3A,Vis3AK,day_037,3.0,bottom,3284.0,Right,547.0,,,61.2681,60.7434,55.3572,71.6676,10.798666658435192,0.4801791951629462,10.787985425487584,after,516
2151,1884_038_Vis3AK_Home3A,80,24.0,2577708,1,6,Season_1884,Home3A,Vis3AK,day_038,3.0,bottom,6685.0,Right,547.0,,,59.5674,61.8639,54.9045,72.9576,12.071908300264708,1.061832987959812,12.025118740190479,before,520
2152,1884_038_Vis3AK_Home3A,81,24.0,2591958,1,6,Season_1884,Home3A,Vis3AK,day_038,3.0,bottom,6685.0,Right,547.0,,,60.2316,62.6844,54.636,72.4857,11.889219675403421,0.5395218917103843,11.876971862321012,pickoff,520
2153,1884_038_Vis3AK_Home3A,82,24.0,2621658,1,6,Season_1884,Home3A,Vis3AK,day_038,3.0,bottom,6685.0,Right,547.0,,,60.0339,63.2133,60.7551,64.9443,2.2430912821372186,0.384750093198347,2.2098474756833,after,520
2154,1884_038_Vis3AK_Home3A,83,24.0,2639658,1,1,Season_1884,Home3A,Vis3AK,day_038,3.0,bottom,6685.0,Right,547.0,,,59.1459,63.4656,52.9077,75.6792,15.44330676798204,1.5462062956982678,15.365707599103366,before,521
2155,1884_038_Vis3AK_Home3A,85,24.0,2697358,1,1,Season_1884,Home3A,Vis3AK,day_038,3.0,bottom,6685.0,Right,547.0,,,58.4706,63.5919,51.0249,76.3854,17.203649530550198,0.6988247620931377,17.189450285622442,pickoff,521
2156,1884_038_Vis3AK_Home3A,86,25.0,2729858,1,6,Season_1884,Home3A,Vis3AK,day_038,3.0,bottom,6685.0,Right,547.0,,,61.2666,61.9242,55.395,71.1543,10.3965825870812,0.147246163916296,10.39553981557533,after,521
2157,1884_038_Vis3AK_Home3A,87,25.0,2748508,1,6,Season_1884,Home3A,Vis3AK,day_038,3.0,bottom,6685.0,Right,547.0,,,59.7798,63.9876,55.1445,71.6382,10.920524872459195,0.30790234023239615,10.916183382431761,before,522
2158,1884_038_Vis3AK_Home3A,88,25.0,2769558,1,1,Season_1884,Home3A,Vis3AK,day_038,3.0,bottom,6685.0,Right,547.0,,,58.1967,63.8775,51.756,76.1442,16.538258482681904,1.0510185296814496,16.504828193297445,pickoff,522
2159,1884_038_Vis3AK_Home3A,90,25.0,2817608,1,1,Season_1884,Home3A,Vis3AK,day_038,3.0,bottom,6685.0,Right,547.0,,,59.553,63.9741,51.7692,76.3326,16.672597020260522,1.1925220826881737,16.629894241464708,after,522
2160,1884_038_Vis3AK_Home3A,91,25.0,2842158,1,6,Season_1884,Home3A,Vis3AK,day_038,3.0,bottom,6685.0,Right,547.0,,,60.7551,63.9573,54.1566,72.4992,12.224528301738273,0.20715508669508403,12.222772965659486,before,523
2161,1884_038_Vis3AK_Home3A,92,25.0,2865858,1,1,Season_1884,Home3A,Vis3AK,day_038,3.0,bottom,6685.0,Right,547.0,,,58.6455,63.5973,52.3455,75.5784,15.72483337940342,1.0746614195536268,15.688068320966828,pickoff,523
2165,1884_038_Vis3AK_Home3A,261,70.0,8853958,1,1,Season_1884,Home3A,Vis3AK,day_038,9.0,bottom,7059.0,Left,572.0,,,58.1217,61.7832,55.2612,73.2843,12.106913559202443,1.5452313853779411,12.00789806317671,after,523
2166,1884_038_Vis3AK_Home3A,262,70.0,8875408,1,6,Season_1884,Home3A,Vis3AK,day_038,9.0,bottom,7059.0,Left,572.0,,,60.7614,60.8994,57.3381,69.8511,8.127439868740957,0.619054171195942,8.103829388204378,before,524
2167,1884_038_Vis3AK_Home3A,263,70.0,8894808,1,1,Season_1884,Home3A,Vis3AK,day_038,9.0,bottom,7059.0,Left,572.0,,,58.6821,61.9587,56.2209,73.6701,11.87607084940133,2.500029947333294,11.609948711447295,pickoff,524
2168,1884_038_Vis3AK_Home3A,265,70.0,8950708,1,1,Season_1884,Home3A,Vis3AK,day_038,9.0,bottom,7059.0,Left,572.0,,,58.0653,61.788,55.8507,73.2918,11.766083534039685,1.97082759179042,11.599851737562743,after,524
2172,1884_051_Vis3AL_Home3A,19,4.0,366326,1,6,Season_1884,Home3A,Vis3AL,day_051,1.0,top,433.0,Right,8675.0,,,60.729,63.2187,58.6371,71.1309,8.465225526824431,2.442590797366034,8.105170782693152,before,526
2173,1884_051_Vis3AL_Home3A,20,4.0,381726,1,1,Season_1884,Home3A,Vis3AL,day_051,1.0,top,433.0,Right,8675.0,,,58.8474,63.0474,55.9167,77.3166,15.213446501368447,4.8397646560224965,14.423093722371608,pickoff,526
2174,1884_051_Vis3AL_Home3A,22,4.0,424526,1,1,Season_1884,Home3A,Vis3AL,day_051,1.0,top,433.0,Right,8675.0,,,58.8042,62.268,55.5975,76.3392,14.492238850157008,3.9268851344752527,13.950073836028158,after,526
2175,1884_051_Vis3AL_Home3A,23,4.0,444276,1,6,Season_1884,Home3A,Vis3AL,day_051,1.0,top,433.0,Right,8675.0,,,59.364,60.9879,57.5988,72.6549,10.299552196576313,2.770750238597567,9.919864846121214,before,527
2176,1884_051_Vis3AL_Home3A,24,4.0,462826,1,1,Season_1884,Home3A,Vis3AL,day_051,1.0,top,433.0,Right,8675.0,,,58.9608,62.6421,55.2336,76.0365,14.40981627953667,3.455179771475292,13.989443804411525,pickoff,527
2177,1884_051_Vis3AL_Home3A,46,10.0,1111026,1,1,Season_1884,Home3A,Vis3AL,day_051,1.0,bottom,4748.0,Right,975.0,,,57.9174,62.8032,56.3952,75.0051,12.93898176248811,3.5603110715728454,12.43951100822037,after,527
2190,1884_052_Vis3AL_Home3A,79,22.0,2475407,1,1,Season_1884,Home3A,Vis3AL,day_052,3.0,bottom,2694.0,Right,975.0,,,57.8961,64.1895,54.36,75.3516,14.308388258640456,2.352068428508811,14.113743254984204,before,530
2191,1884_052_Vis3AL_Home3A,80,22.0,2499107,1,1,Season_1884,Home3A,Vis3AL,day_052,3.0,bottom,2694.0,Right,975.0,,,59.1396,62.6643,53.5683,75.5772,14.95685397167466,1.9457268586754752,14.829754809889101,pickoff,530
2192,1884_052_Vis3AL_Home3A,81,22.0,2526307,1,6,Season_1884,Home3A,Vis3AL,day_052,3.0,bottom,2694.0,Right,975.0,,,58.9164,61.0761,56.0262,71.7,10.388257526649982,0.9799201183975275,10.341936520862994,after,530
2193,1884_052_Vis3AL_Home3A,82,22.0,2679417,1,1,Season_1884,Home3A,Vis3AL,day_052,3.0,bottom,2694.0,Right,975.0,,,57.972,62.6985,54.951,76.3188,14.797081145955774,3.4516011039045638,14.388886692844746,before,531
2194,1884_052_Vis3AL_Home3A,84,23.0,2735967,1,1,Season_1884,Home3A,Vis3AL,day_052,3.0,bottom,2694.0,Right,975.0,,,58.4934,62.6109,54.6969,75.3351,14.103851588130098,2.580723495401075,13.865730989034972,pickoff,531
2195,1884_052_Vis3AL_Home3A,85,23.0,2764417,1,6,Season_1884,Home3A,Vis3AL,day_052,3.0,bottom,2694.0,Right,975.0,,,59.1429,61.3164,56.8554,72.4098,10.472842842323187,2.0688303728660804,10.266468627931749,after,531
2196,1884_052_Vis3AL_Home3A,86,23.0,2787067,1,6,Season_1884,Home3A,Vis3AL,day_052,3.0,bottom,2694.0,Right,975.0,,,59.0034,60.8787,56.4303,72.5907,10.859734830095986,1.8925495496813685,10.693553982750577,before,532
2197,1884_052_Vis3AL_Home3A,87,23.0,2807317,1,1,Season_1884,Home3A,Vis3AL,day_052,3.0,bottom,2694.0,Right,975.0,,,57.9156,61.8423,54.7353,74.8941,13.71838492316059,2.29890941880228,13.524389094674182,pickoff,532
2198,1884_052_Vis3AL_Home3A,166,43.0,5419886,1,1,Season_1884,Home3A,Vis3AL,day_052,6.0,bottom,2694.0,Right,572.0,,,57.3066,61.8849,54.2733,76.0629,14.944219929457676,2.7889559263595554,14.681670005173931,after,532
2199,1884_052_Vis3AL_Home3A,167,43.0,5444236,1,6,Season_1884,Home3A,Vis3AL,day_052,6.0,bottom,2694.0,Right,572.0,,,59.5047,61.2216,59.9406,67.4001,4.59399438071053,0.7562935695264658,4.531313761669218,before,533
2200,1884_052_Vis3AL_Home3A,168,43.0,5465786,1,1,Season_1884,Home3A,Vis3AL,day_052,6.0,bottom,2694.0,Right,572.0,,,57.9822,62.6349,55.1448,74.3865,13.067878989721322,2.2350101996508607,12.875332644147745,pickoff,533
2201,1884_052_Vis3AL_Home3A,197,52.0,6747886,1,1,Season_1884,Home3A,Vis3AL,day_052,7.0,top,947.0,Left,2339.0,,,58.407,62.3757,56.2401,72.9894,11.29626541694201,2.0364665052804605,11.111184299743698,after,533
2202,1884_052_Vis3AL_Home3A,198,52.0,6768836,1,6,Season_1884,Home3A,Vis3AL,day_052,7.0,top,947.0,Left,2339.0,,,57.5571,62.7444,53.5791,74.1627,13.847144691235087,0.9616904522587371,13.813709406746417,before,534
2203,1884_052_Vis3AL_Home3A,199,52.0,6798736,1,6,Season_1884,Home3A,Vis3AL,day_052,7.0,top,947.0,Left,2339.0,,,60.1167,63.4095,61.5264,66.9183,3.443446507497975,1.5492336709389738,3.0752559052587727,pickoff,534
2204,1884_052_Vis3AL_Home3A,200,52.0,6819836,1,6,Season_1884,Home3A,Vis3AL,day_052,7.0,top,947.0,Left,2339.0,,,59.5977,63.5154,61.4019,69.2544,5.736672116305763,3.098351446390034,4.828004275542103,after,534
2205,1884_052_Vis3AL_Home3A,201,52.0,6839986,1,1,Season_1884,Home3A,Vis3AL,day_052,7.0,top,947.0,Left,2339.0,,,58.8114,63.4917,56.7786,73.4088,11.361588594910485,2.7144898151535224,11.032553668277702,before,535
2206,1884_052_Vis3AL_Home3A,202,52.0,6866136,1,6,Season_1884,Home3A,Vis3AL,day_052,7.0,top,947.0,Left,2339.0,,,59.8728,64.2618,61.9662,66.9021,3.3193443403780845,1.8514710144814908,2.7550139623121512,pickoff,535
2207,1884_052_Vis3AL_Home3A,203,52.0,6888786,1,1,Season_1884,Home3A,Vis3AL,day_052,7.0,top,947.0,Left,2339.0,,,58.8822,63.2055,56.2524,73.4175,11.646374028426187,2.345387295517418,11.40776868822407,after,535
2208,1884_053_Vis3AL_Home3A,24,8.0,757370,1,1,Season_1884,Home3A,Vis3AL,day_053,1.0,bottom,6848.0,Right,345.0,,,60.6033,61.7952,55.4157,72.6675,11.524883979459403,1.222944122425394,11.45981493800948,before,536
2209,1884_053_Vis3AL_Home3A,25,8.0,775170,1,6,Season_1884,Home3A,Vis3AL,day_053,1.0,bottom,6848.0,Right,345.0,,,60.0429,62.0649,55.131,72.9657,11.935505078965026,1.2290159101745246,11.87205969419535,pickoff,536
2210,1884_053_Vis3AL_Home3A,26,8.0,790070,1,1,Season_1884,Home3A,Vis3AL,day_053,1.0,bottom,6848.0,Right,345.0,,,59.9754,61.9686,54.7887,73.1871,12.322803013113534,1.1401703450009608,12.26994236679131,after,536
2211,1884_053_Vis3AL_Home3A,55,18.0,1745070,1,1,Season_1884,Home3A,Vis3AL,day_053,2.0,bottom,6848.0,Right,547.0,,,61.5939,63.0618,54.8403,73.584,12.601035357858498,1.4552386441769465,12.516723715832914,before,537
2212,1884_053_Vis3AL_Home3A,56,18.0,1763370,1,6,Season_1884,Home3A,Vis3AL,day_053,2.0,bottom,6848.0,Right,547.0,,,60.8916,61.3356,54.8349,73.2201,12.319289347198564,1.196249878935729,12.26107157825719,pickoff,537
2213,1884_053_Vis3AL_Home3A,57,18.0,1777370,1,1,Season_1884,Home3A,Vis3AL,day_053,2.0,bottom,6848.0,Right,547.0,,,60.5079,61.8402,54.9222,71.9778,11.32081311920659,0.387494355323343,11.314179502049303,after,537
2214,1884_053_Vis3AL_Home3A,58,18.0,1795770,1,1,Season_1884,Home3A,Vis3AL,day_053,2.0,bottom,6848.0,Right,547.0,,,61.281,63.168,55.0182,72.2388,11.450772056066784,0.6389391866812434,11.432932143405864,before,538
2215,1884_053_Vis3AL_Home3A,59,18.0,1821420,1,6,Season_1884,Home3A,Vis3AL,day_053,2.0,bottom,6848.0,Right,547.0,,,60.4083,62.6799,55.0578,71.0598,10.56583763267257,0.1594473716535446,10.56463446673252,pickoff,538
2216,1884_053_Vis3AL_Home3A,60,18.0,1838370,1,1,Season_1884,Home3A,Vis3AL,day_053,2.0,bottom,6848.0,Right,547.0,,,59.1843,62.5704,54.7068,70.8531,10.677831701707978,0.5546467787254623,10.663416750781588,after,538
2217,1884_053_Vis3AL_Home3A,61,18.0,1866420,1,6,Season_1884,Home3A,Vis3AL,day_053,2.0,bottom,6848.0,Right,547.0,,,60.5235,64.3302,55.6311,72.5139,11.270905572313168,1.268840839007815,11.199256910405529,before,539
2218,1884_053_Vis3AL_Home3A,62,18.0,1882870,1,1,Season_1884,Home3A,Vis3AL,day_053,2.0,bottom,6848.0,Right,547.0,,,58.9728,63.2325,55.7064,72.6741,11.351710874136984,1.4348526068182743,11.2606632915964,pickoff,539
2219,1884_053_Vis3AL_Home3A,79,22.0,2448344,1,1,Season_1884,Home3A,Vis3AL,day_053,3.0,top,849.0,Right,8675.0,,,59.5227,61.3281,56.8914,72.8097,10.790902096210498,2.374878595628405,10.526325080768984,after,539
2220,1884_053_Vis3AL_Home3A,80,22.0,2476744,1,6,Season_1884,Home3A,Vis3AL,day_053,3.0,top,849.0,Right,8675.0,,,59.6775,61.4013,56.1153,73.8939,12.121667018195147,2.5816439285319865,11.843560525714976,before,540
2221,1884_053_Vis3AL_Home3A,81,22.0,2498244,1,1,Season_1884,Home3A,Vis3AL,day_053,3.0,top,849.0,Right,8675.0,,,59.4618,61.3431,56.8989,73.9593,11.779764416150265,3.18623640413467,11.340667849688877,pickoff,540
2222,1884_053_Vis3AL_Home3A,144,39.0,4998829,1,1,Season_1884,Home3A,Vis3AL,day_053,4.0,bottom,7203.0,Left,475.0,,,60.099,61.4832,56.0178,72.5217,11.042964444839976,1.550042625651381,10.933637619231014,after,540
2223,1884_053_Vis3AL_Home3A,145,39.0,5024329,1,6,Season_1884,Home3A,Vis3AL,day_053,4.0,bottom,7203.0,Left,475.0,,,59.4996,60.9963,56.4015,71.8038,10.238236795952705,1.3203009596836202,10.152748301118196,before,541
2224,1884_053_Vis3AL_Home3A,146,39.0,5042079,1,1,Season_1884,Home3A,Vis3AL,day_053,4.0,bottom,7203.0,Left,475.0,,,59.9415,61.3155,57.7515,68.4621,6.824006203103866,0.060033231732257976,6.8237421310515405,pickoff,541
2225,1884_054_Vis3AL_Home3A,29,8.0,873238,1,1,Season_1884,Home3A,Vis3AL,day_054,2.0,top,674.0,Right,8675.0,,,59.568,61.6824,56.8581,69.9675,8.530966877206826,0.35840500852888574,8.52343485396946,after,541
2226,1884_054_Vis3AL_Home3A,30,8.0,889188,1,6,Season_1884,Home3A,Vis3AL,day_054,2.0,top,674.0,Right,8675.0,,,59.8314,61.8717,59.0424,70.4004,7.6300473078481,2.2194166826048005,7.300124074902805,before,542
2227,1884_054_Vis3AL_Home3A,31,8.0,906788,1,1,Season_1884,Home3A,Vis3AL,day_054,2.0,top,674.0,Right,8675.0,,,59.3307,61.6383,57.2022,70.9989,9.11450174447293,1.3268998510493049,9.017398673413826,pickoff,542
2228,1884_054_Vis3AL_Home3A,122,33.0,4454788,1,1,Season_1884,Home3A,Vis3AL,day_054,4.0,bottom,5795.0,Right,786.0,,,59.742,61.1544,57.8619,70.8018,8.57623733638476,1.6591019624765129,8.414227684589154,after,542
2229,1884_054_Vis3AL_Home3A,123,33.0,4498288,1,6,Season_1884,Home3A,Vis3AL,day_054,4.0,bottom,5795.0,Right,786.0,,,58.2903,63.3276,57.3993,69.7968,8.046479896824453,0.6246213613488372,8.022199628839138,before,543
2230,1884_054_Vis3AL_Home3A,124,33.0,4520288,1,1,Season_1884,Home3A,Vis3AL,day_054,4.0,bottom,5795.0,Right,786.0,,,60.1281,62.5302,58.8246,67.8471,5.639389999813808,0.27394117621254527,5.632732534212438,pickoff,543
2231,1884_054_Vis3AL_Home3A,155,40.0,5760420,1,1,Season_1884,Home3A,Vis3AL,day_054,5.0,top,620.0,Right,7114.0,,,59.6907,61.2789,56.562,73.4823,11.536342283843693,2.611577566594166,11.236852579955919,after,543
2232,1884_054_Vis3AL_Home3A,156,40.0,5789220,1,6,Season_1884,Home3A,Vis3AL,day_054,5.0,top,620.0,Right,7114.0,,,59.9625,61.2546,56.9733,72.0864,10.137887247844095,1.9261550344451845,9.953224835865077,before,544
2233,1884_054_Vis3AL_Home3A,157,40.0,5815170,1,1,Season_1884,Home3A,Vis3AL,day_054,5.0,top,620.0,Right,7114.0,,,59.5464,61.0878,57.2502,75.0324,12.577501572251935,4.189101936110472,11.859383237288329,pickoff,544
2234,1884_054_Vis3AL_Home3A,160,40.0,5899870,1,1,Season_1884,Home3A,Vis3AL,day_054,5.0,top,620.0,Right,7114.0,,,59.6583,61.0413,55.6872,73.1916,11.778953875450904,1.7839929174227167,11.643071917264166,after,544
2238,1884_054_Vis3AL_Home3A,164,40.0,6014120,1,1,Season_1884,Home3A,Vis3AL,day_054,5.0,top,620.0,Right,7114.0,,,59.664,60.903,56.4564,74.0958,12.11702234874558,2.9664188414537005,11.748301573294258,before,546
2239,1884_054_Vis3AL_Home3A,165,41.0,6055020,1,1,Season_1884,Home3A,Vis3AL,day_054,5.0,top,620.0,Right,7114.0,,,59.8746,61.1688,56.6754,72.8832,10.968183413856643,2.2723941717921363,10.730203731896477,pickoff,546
2240,1884_054_Vis3AL_Home3A,166,41.0,6081120,1,6,Season_1884,Home3A,Vis3AL,day_054,5.0,top,620.0,Right,7114.0,,,60.24,61.5954,57.069,73.9164,11.660854083642409,3.277446573800413,11.190793623147725,after,546
2244,1884_054_Vis3AL_Home3A,240,58.0,8926279,1,1,Season_1884,Home3A,Vis3AL,day_054,7.0,bottom,8330.0,Left,651.0,,,60.7179,62.3766,57.2154,72.6996,10.528783658143993,2.5287103997021383,10.220611969663961,before,548
2245,1884_054_Vis3AL_Home3A,241,58.0,8942929,1,6,Season_1884,Home3A,Vis3AL,day_054,7.0,bottom,8330.0,Left,651.0,,,59.2941,60.6492,56.4864,71.4063,9.871543782509399,1.1021421117353605,9.809824637349003,pickoff,548
2246,1884_054_Vis3AL_Home3A,242,58.0,8960879,1,1,Season_1884,Home3A,Vis3AL,day_054,7.0,bottom,8330.0,Left,651.0,,,60.7122,62.2434,56.3409,72.4116,10.764169051533896,1.703232692640463,10.628562168267205,after,548
2253,1884_061_Vis3AM_Home3A,10,3.0,171747,1,1,Season_1884,Home3A,Vis3AM,day_061,1.0,top,433.0,Right,7792.0,,,57.5274,63.2247,54.7059,74.0856,13.080978945400071,1.71108876609562,12.968584556710162,before,550
2254,1884_061_Vis3AM_Home3A,11,3.0,184147,1,6,Season_1884,Home3A,Vis3AM,day_061,1.0,top,433.0,Right,7792.0,,,59.6322,61.5558,57.6732,74.2908,11.726731295633922,3.970766195049092,11.034003928957764,pickoff,550
2255,1884_061_Vis3AM_Home3A,12,3.0,198647,1,1,Season_1884,Home3A,Vis3AM,day_061,1.0,top,433.0,Right,7792.0,,,58.7421,62.6778,54.4629,75.6651,14.508285302543506,2.645242155953433,14.265098540016004,after,550
2265,1884_062_Vis3AM_Home3A,67,17.0,1888375,1,6,Season_1884,Home3A,Vis3AM,day_062,2.0,bottom,4405.0,Right,547.0,,,60.7152,61.4676,59.5686,66.1521,3.9216293004311344,0.3839581757536586,3.902787784298797,before,552
2266,1884_062_Vis3AM_Home3A,68,17.0,1900725,1,6,Season_1884,Home3A,Vis3AM,day_062,2.0,bottom,4405.0,Right,547.0,,,60.5427,61.3116,58.9824,65.0745,3.873049962239062,1.5574721364032675,3.5460959595486754,pickoff,552
2267,1884_062_Vis3AM_Home3A,69,17.0,1917125,1,1,Season_1884,Home3A,Vis3AM,day_062,2.0,bottom,4405.0,Right,547.0,,,60.2034,63.4167,54.5196,74.4714,13.501454518680573,1.8487421069310845,13.374282288857975,after,552
2274,1884_063_Vis3AM_Home3A,31,13.0,1159431,1,1,Season_1884,Home3A,Vis3AM,day_063,2.0,bottom,2028.0,Right,786.0,,,56.8737,62.8476,54.7824,75.1131,13.872079489752068,2.486039405810711,13.647497845493742,before,554
2275,1884_063_Vis3AM_Home3A,32,13.0,1176181,1,6,Season_1884,Home3A,Vis3AM,day_063,2.0,bottom,2028.0,Right,786.0,,,59.6775,62.5077,61.3635,68.013,4.539052902313437,2.2005976532043925,3.9699334023017765,pickoff,554
2276,1884_063_Vis3AM_Home3A,33,13.0,1196331,1,6,Season_1884,Home3A,Vis3AM,day_063,2.0,bottom,2028.0,Right,786.0,,,58.7688,61.6194,57.6342,69.2004,7.441705839389246,0.37396550272267903,7.43230351928481,after,554
2277,1884_063_Vis3AM_Home3A,34,13.0,1217631,1,1,Season_1884,Home3A,Vis3AM,day_063,2.0,bottom,2028.0,Right,786.0,,,56.8083,63.063,54.2787,75.2499,14.272398526526642,2.222794058012275,14.098246212762252,before,555
2278,1884_063_Vis3AM_Home3A,37,14.0,1303031,1,1,Season_1884,Home3A,Vis3AM,day_063,2.0,bottom,2028.0,Right,786.0,,,56.8356,62.463,54.3858,74.7816,13.830407231893059,1.9708252780873925,13.68926630332143,pickoff,555
